customer_id,age,gender,subscription_type,frequency,days_no_watch,region,device,spend,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,tenure,sent_slope,sent_avg,micro_risk_score,ott_micro_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
bf48551e-a8e6-4fd9-bb32-3f798ed84680,46,Other,Premium,1.25,13,Europe,Tablet,17.99,1,Debit Card,3,0.09,Comedy,28,-0.18937476477525034,-0.27357618105850545,0.6582001133737572,0.6582001133737572,0.005659747364682794,0.4200224718286715,0.2508965774435411,99.0,HIGH,OTT
3819aaed-bed6-49c8-ab53-0fd9d917e4e1,48,Female,Standard,8.12,32,Africa,Desktop,13.99,1,Crypto,2,0.25,Action,30,-0.5876647802486996,-0.10417633956291183,0.9170647676855013,0.9170647676855013,0.0020533589512755973,0.4976092593867195,0.1700059968672529,98.6,HIGH,OTT
e2f28860-44e4-4fc2-a445-014332e7fb11,68,Female,Premium,7.67,40,Oceania,Tablet,17.99,0,PayPal,4,0.19,Romance,50,0.21353509039218177,-0.3762289344453241,0.848871691776465,0.848871691776465,0.008326058673251008,0.21243740336025882,0.1121110881421622,18.7,LOW,OTT
a088d61d-be5a-409e-b943-73b145b358d1,21,Female,Standard,15.53,27,South America,Laptop,13.99,0,Credit Card,1,0.55,Comedy,3,-0.06497777329587587,0.4533648696362361,0.935584059072754,0.935584059072754,0.00548080667499261,0.48250295340646554,0.21626894114132633,0.1,LOW,OTT
109cc416-0a22-4c41-93e9-2c7dd24ddd3f,60,Male,Basic,31.9,4,Oceania,Tablet,8.99,0,Crypto,2,6.38,Comedy,42,-0.10545870906357817,-0.21070046144252838,0.1661234792942396,0.1661234792942396,0.003234512753980048,0.570261343594049,0.08848339463407219,0.1,LOW,OTT
a8c8dcff-92d3-4a79-849d-42c6e6bbc7bc,70,Other,Premium,7.97,57,Europe,Laptop,17.99,1,Gift Card,5,0.14,Drama,52,-0.5042788633211824,0.5374138352865069,0.6640848135431378,0.6640848135431378,0.007990175404007815,0.6365670996766484,0.15484271094298768,97.2,HIGH,OTT
8071c1be-1197-49a1-aa75-5fb6a6b3087a,53,Other,Standard,43.02,43,South America,Tablet,13.99,0,Crypto,1,0.98,Action,35,0.3167624016022091,-0.06025156790800451,0.8450158417092123,0.8450158417092123,0.009813054602706064,0.2524062404294508,0.10629690859260313,0.4,LOW,OTT
98b7c57d-1094-45dd-bb45-d9bb8dff9b83,36,Other,Standard,34.6,19,Oceania,Tablet,13.99,0,Crypto,3,1.73,Action,18,-0.09635884462064065,-0.31734007344692594,0.3975768031845533,0.3975768031845533,0.005845089106686611,0.165799341580145,0.26375277135393915,0.1,LOW,OTT
18be905c-203f-4de2-8e78-ef10061fc57f,55,Other,Basic,24.58,18,Asia,Desktop,8.99,0,Debit Card,1,1.29,Documentary,37,-0.17849834664893216,-0.07052063520552057,0.37427211150943845,0.37427211150943845,0.007634352003587053,0.44738818584078804,0.12880013381145256,0.5,LOW,OTT
b7c1bdad-cafb-4586-a15d-fc9ff30a8115,45,Female,Standard,7.39,6,Oceania,TV,13.99,0,PayPal,1,1.06,Romance,27,-0.1556400651464689,-0.9496667110005669,0.3259555281085481,0.3259555281085481,0.009934846199635264,0.36204010249152796,0.10350228952768124,0.1,LOW,OTT
6e061f35-b1b5-4efe-9e37-f40a14d929b1,24,Male,Premium,6.92,13,Africa,Desktop,17.99,0,Crypto,2,0.49,Action,6,0.1096927556660046,0.05169256933039723,0.4464824101301157,0.4464824101301157,0.0012711474673779157,0.19400766020725238,0.18671380027845294,0.4,LOW,OTT
8c2d377b-f6ec-44b5-ae08-3660c4358a93,30,Other,Premium,1.37,55,North America,Mobile,17.99,1,Debit Card,1,0.02,Horror,12,-0.1903667806907765,0.031952323547936576,0.9668671092771409,0.9668671092771409,0.006390798871300942,0.2703324881091054,0.2157811059071507,99.8,HIGH,OTT
afcc5c55-a3d8-4e2f-ab95-3d34f5e0390d,69,Female,Basic,24.56,53,Oceania,Laptop,8.99,1,Gift Card,1,0.45,Action,51,-0.17618021652120347,0.4298970986191871,0.8516905017964042,0.8516905017964042,0.009705657500124282,0.6564872414698455,0.2418600147673098,99.6,HIGH,OTT
2211b077-0300-4e0c-834c-e7751a45eb96,47,Other,Standard,15.87,52,Africa,Laptop,13.99,1,Crypto,1,0.3,Sci-Fi,29,-0.17075369909763521,-0.6545219711933519,0.8056470586398056,0.8056470586398056,0.002056029164589852,0.3632073614779439,0.08881468167528782,98.1,HIGH,OTT
8d755725-4f16-4006-bdae-fa3dc9fa2579,49,Female,Standard,7.62,27,Asia,TV,13.99,0,Debit Card,3,0.27,Action,31,0.5924942802611383,0.5647465443454192,0.7387493741574017,0.7387493741574017,0.003007913454945283,0.23133759442585866,0.12410690536775426,4.1,LOW,OTT
c39a5943-fe7c-46ec-8d3c-2a24ab46733b,67,Male,Standard,3.05,29,Oceania,Tablet,13.99,1,PayPal,1,0.1,Drama,49,-0.4219245049153847,0.42823971799906246,0.6790059688109323,0.6790059688109323,0.005952055500850356,0.6341298140780529,0.13060432663139268,99.8,HIGH,OTT
e62d9bc8-dab9-42e0-b6b2-e8d076fe843b,23,Female,Premium,13.31,34,Africa,Mobile,17.99,1,Debit Card,2,0.38,Romance,5,-0.4536728187214612,0.600817425479465,0.6047176102170023,0.6047176102170023,0.007500945796478164,0.32803129408191006,0.07380424671360782,97.7,HIGH,OTT
7a89d8b6-28ec-4b0c-9d3b-88e0a5119e3b,67,Male,Basic,1.56,0,Oceania,Desktop,8.99,0,Crypto,5,1.56,Documentary,49,-0.2941318184743633,0.07891144959834503,0.07696085759412426,0.07696085759412426,0.005974771738553464,0.23134923036059307,0.01773754393478389,3.1,LOW,OTT
c8648f0f-0b92-4445-a3a7-5c48711cbc07,57,Male,Premium,0.97,32,South America,Mobile,17.99,1,Gift Card,2,0.03,Comedy,39,-0.11520617322735133,0.5055587336411022,0.8768128483527357,0.8768128483527357,0.005929316160781296,0.3557856679986243,0.12381915339678116,99.8,HIGH,OTT
ebe928a7-de65-4567-b349-06056b35e6a6,55,Other,Standard,21.58,48,North America,Mobile,13.99,0,Credit Card,5,0.44,Romance,37,0.2886916878162675,-0.48849761396276214,0.6802426895947981,0.6802426895947981,0.0014638494652692536,0.19541154403215286,0.09236919287936397,0.3,LOW,OTT
8b3597af-7da9-405d-9815-60d1e4dbe2e5,35,Other,Standard,22.59,16,Europe,Tablet,13.99,0,Credit Card,2,1.33,Comedy,17,-0.08418423729646252,0.38521902608181324,0.46781452424088266,0.46781452424088266,0.0076530674097526905,0.4777852449337736,0.1763476999023888,0.1,LOW,OTT
839ec473-5f41-4a8b-955a-ec14b3a9cad4,22,Female,Standard,9.69,35,Asia,TV,13.99,1,Crypto,4,0.27,Documentary,4,-0.5520469430887585,-0.20846510483997813,0.6014936968208303,0.6014936968208303,0.003886313589305369,0.30345932059337954,0.1675261287151477,68.0,MEDIUM,OTT
cdf4012d-14b0-41d5-ab40-cc6627fe1e3b,34,Male,Premium,12.82,45,North America,Mobile,17.99,1,PayPal,2,0.28,Romance,16,-0.5473443647073719,-0.5605607329691745,0.9320190919206982,0.9320190919206982,0.0016656568641226467,0.20121555659028337,0.22458586997502386,97.7,HIGH,OTT
aa97d1a3-c4ad-4c76-bd2a-56f1b46a753c,19,Male,Standard,4.34,1,Asia,Tablet,13.99,0,PayPal,1,2.17,Sci-Fi,1,0.14517783634741033,-0.3496562072657443,0.08178443242457595,0.08178443242457595,0.009626214874713823,0.05818984223126378,0.06456808856131069,1.2,LOW,OTT
6ead42f9-86d8-4c66-b2fc-3d791323186d,25,Female,Premium,15.95,15,South America,Laptop,17.99,0,Credit Card,1,1.0,Action,7,0.17297625136103267,0.10221245545170823,0.4070397218255142,0.4070397218255142,0.006937041887643624,0.2526231996169442,0.02554289865078472,0.1,LOW,OTT
9235d289-6d46-46ba-a48a-1cf4ea18b599,49,Other,Premium,2.05,14,North America,Tablet,17.99,0,Debit Card,5,0.14,Romance,31,0.11294628049155848,-0.22971968328704137,0.6321328615923314,0.6321328615923314,0.005102046640713388,0.2965581524781975,0.04870666368287315,13.5,LOW,OTT
20529e32-d3e7-4cfc-8210-b6468cdbe2a4,55,Other,Premium,3.86,25,Europe,Tablet,17.99,1,PayPal,3,0.15,Action,37,-0.4996529121866083,0.25042941267832,0.7039163239473692,0.7039163239473692,0.0075938632016245905,0.729264537874158,0.17390858605273182,99.8,HIGH,OTT
bfe7729e-7d5d-4850-b496-51e891158836,36,Other,Basic,1.68,10,Africa,TV,8.99,1,PayPal,4,0.15,Action,18,-0.2303516030799841,-0.623295022001607,0.5388600985463478,0.5388600985463478,0.005301010278117491,0.3620878641556703,0.025334624658570365,97.9,HIGH,OTT
783c7652-37b8-4be0-b8bc-fb51bd4b5578,27,Other,Premium,46.88,56,Oceania,TV,17.99,0,Crypto,3,0.82,Drama,9,-0.014994257257781536,-0.7508390174463447,0.8558868667770105,0.8558868667770105,0.002122491999753202,0.3698402979897317,0.25186608875464106,0.2,LOW,OTT
2117b36a-9e3e-4077-ac5b-03540bb38461,49,Male,Standard,4.22,50,Oceania,Desktop,13.99,1,Gift Card,2,0.08,Comedy,31,-0.23439342098129612,0.6489549736574304,0.8967083789447428,0.8967083789447428,0.006441218992336098,0.7697324701592339,0.0989970804569864,99.9,HIGH,OTT
ceec2c10-9770-48d1-8366-344fa66195b1,54,Female,Basic,26.88,44,South America,Desktop,8.99,0,Gift Card,3,0.6,Drama,36,0.21142863338445694,0.46152005176057376,0.6365982420252182,0.6365982420252182,0.0077224278210572496,0.4537494620503209,0.06648743035236507,0.2,LOW,OTT
854b2bfd-6773-413f-b385-02338fa3a316,31,Female,Standard,2.23,39,North America,Mobile,13.99,1,Debit Card,5,0.06,Drama,13,-0.23292133536759532,-0.319718734365523,0.8164575285505955,0.8164575285505955,0.007697321459499424,0.4162375430968783,0.18989800445762978,98.1,HIGH,OTT
ee53be31-fb36-41d9-8eb2-1a4c1d976552,31,Male,Premium,14.15,24,South America,Desktop,17.99,0,PayPal,5,0.57,Drama,13,0.15367406892156843,0.0988001426117842,0.68310889452014,0.68310889452014,0.005964106611374604,0.5649045109635027,0.28179880246603584,0.1,LOW,OTT
c9c8202c-992c-4e6c-b04f-0e2961ea87cc,42,Female,Basic,49.49,39,Europe,Mobile,8.99,0,Credit Card,5,1.24,Horror,24,-0.029726279153332567,0.5078028240805296,0.9485357506771522,0.9485357506771522,0.00935642367853319,0.4366450378041138,0.20483823788970262,0.3,LOW,OTT
022f9c7a-8276-494a-8629-086ad5e81df1,30,Male,Premium,8.79,21,Europe,Tablet,17.99,0,Crypto,4,0.4,Comedy,12,0.036735819606995235,0.2676802433162422,0.564505623605663,0.564505623605663,0.009511413057100723,0.11730049802061442,0.2767305335353477,0.2,LOW,OTT
1a0f21b6-454a-4a22-88a8-5045b9d00fa4,58,Male,Standard,14.57,22,North America,Mobile,13.99,0,Debit Card,2,0.63,Romance,40,0.1393864677515621,0.15928923847339138,0.6792736268828852,0.6792736268828852,0.008873826960427086,0.5194103099970168,0.22667118589573249,0.1,LOW,OTT
616199ed-33c4-4ff5-9450-251fc608d3a1,63,Other,Standard,25.73,11,Africa,TV,13.99,0,PayPal,1,2.14,Comedy,45,-0.48714674595669993,0.5380616325250388,0.24370065693820142,0.24370065693820142,0.004344792716432106,0.2377836448589904,0.23837594252036587,0.1,LOW,OTT
d1593b1d-ef59-4d4a-a169-5ff338b8baef,60,Male,Standard,3.01,30,Asia,Desktop,13.99,1,Gift Card,3,0.1,Documentary,42,-0.3959013649071904,-0.1922849900804882,0.7550527204442915,0.7550527204442915,0.0034099306683293027,0.6858440202509607,0.2576629302532646,99.8,HIGH,OTT
749b69f5-8a24-428a-880c-86057af2a485,66,Male,Basic,12.05,33,South America,Tablet,8.99,1,PayPal,3,0.35,Drama,48,-0.44111179628783864,0.11247137946585148,0.7292145385032827,0.7292145385032827,0.00576830784474705,0.36516420446928094,0.1047482808598329,99.6,HIGH,OTT
a2eab47c-dc4c-427f-88f8-755051b303fb,51,Female,Premium,3.7,37,South America,Mobile,17.99,1,Credit Card,2,0.1,Horror,33,-0.4916633544730026,0.09286054468304335,0.6600798916281807,0.6600798916281807,0.006888791913328663,0.4735226204254198,0.18598385822392532,99.7,HIGH,OTT
b313f39d-0675-4bef-9b10-573146872adf,63,Male,Premium,5.84,20,Oceania,Mobile,17.99,0,Credit Card,1,0.28,Documentary,45,-0.13254267536800513,-0.009104819068417022,0.7265352415276303,0.7265352415276303,0.0024453394147158575,0.11182656681320169,0.07636625380871857,0.2,LOW,OTT
09a76bc9-4048-4403-8087-a31cdb16556e,31,Male,Basic,48.35,11,Oceania,Desktop,8.99,0,Debit Card,5,4.03,Comedy,13,0.39848239337031877,-0.055922204568300854,0.371778468620125,0.371778468620125,0.006035180820494942,0.022266405465985906,0.09740494377360696,0.1,LOW,OTT
af9b0f0d-9532-48f2-ad24-bf41faa164a6,55,Other,Standard,2.89,37,North America,Desktop,13.99,1,Debit Card,4,0.08,Action,37,-0.559749334707973,0.1291472951313963,0.9914991537644886,0.9914991537644886,0.004950534277919501,0.6710466917705724,0.08207389232167565,99.8,HIGH,OTT
ec202012-e4bf-4b14-b5fe-4447d8cfb730,38,Male,Premium,29.84,56,South America,Desktop,17.99,0,Credit Card,4,0.52,Drama,20,0.24048350637744426,0.11376299839421103,0.8359966772042441,0.8359966772042441,0.0010149831536726422,0.17196270205411637,0.29847722924646136,0.3,LOW,OTT
8c78b61b-0d41-4470-ade0-3ed2e2b36c28,65,Other,Standard,19.33,31,North America,Desktop,13.99,0,Credit Card,1,0.6,Comedy,47,-0.5548609314847415,-0.3193710570138103,0.8420225015319405,0.8420225015319405,0.004769468066082857,0.3407346828559601,0.2549409131248805,8.8,LOW,OTT
da57899f-77b4-4b23-bcab-700db438f6d1,43,Female,Premium,2.5,33,Europe,TV,17.99,1,Credit Card,3,0.07,Action,25,-0.40046550899573247,0.42071836396017903,0.8551986323153329,0.8551986323153329,0.004599090038970948,0.3273427152828303,0.05817816443131993,99.8,HIGH,OTT
361aff57-8a5f-4229-b4f5-f52544178dc7,63,Male,Premium,6.97,31,North America,Tablet,17.99,1,Crypto,1,0.22,Romance,45,-0.2511740804684983,-0.2905540831065033,0.8705800975251152,0.8705800975251152,0.009670503306538274,0.562508318602269,0.169888250211759,97.5,HIGH,OTT
900034d1-e7de-4e99-914e-4ad863061834,64,Female,Standard,3.66,6,Africa,Mobile,13.99,0,PayPal,1,0.52,Romance,46,0.12586669940778344,0.012706622181130445,0.1803152076673475,0.1803152076673475,0.0014906333028148304,0.5046357032763715,0.18347530786989374,7.2,LOW,OTT
6082e011-4f6d-4acb-93f2-3bfefd532880,58,Female,Basic,30.85,46,North America,Mobile,8.99,0,Debit Card,5,0.66,Action,40,0.16336797393785646,-0.01811218908802059,0.776125386875275,0.776125386875275,0.009356914301548454,0.4113160945928308,0.04706566680742959,0.2,LOW,OTT
4c7d404a-ebd5-4881-9fb5-302ad47f2fb8,31,Male,Standard,1.77,34,Europe,TV,13.99,1,PayPal,3,0.05,Sci-Fi,13,-0.061995829440022465,0.24324144506368636,0.6958255847318093,0.6958255847318093,0.009174875431800043,0.7454176471142122,0.22194409349560895,99.9,HIGH,OTT
33146637-8d6b-4a63-b0be-65c67a894825,62,Other,Standard,16.65,41,North America,Tablet,13.99,1,Debit Card,3,0.4,Romance,44,-0.40461752167453124,-0.7476415760869332,0.7609993192415927,0.7609993192415927,0.006398202250692811,0.4801775854863656,0.2603911040227798,96.1,HIGH,OTT
746cea20-f12a-4b78-900d-fe19b5eaf91d,35,Male,Standard,25.08,2,Oceania,TV,13.99,0,Crypto,5,8.36,Action,17,-0.18870553779937016,0.4563639259717833,0.07868163757269825,0.07868163757269825,0.0026850614270924706,0.3471048938295577,0.06900014767338171,0.1,LOW,OTT
44361538-0ea0-4b91-bef5-4c5af2dc15bd,34,Other,Standard,23.2,18,Asia,Tablet,13.99,0,Debit Card,1,1.22,Comedy,16,0.20739276437714615,-0.17079613904486565,0.7471312204195286,0.7471312204195286,0.008121739004848826,0.13662345228724654,0.08066049097564118,0.1,LOW,OTT
05e8a643-0a5c-4413-ae75-a4dcdccf9c62,65,Other,Premium,37.82,31,Oceania,Tablet,17.99,0,Gift Card,3,1.18,Sci-Fi,47,-0.10739129746448448,0.5879853179108218,0.686001614942352,0.686001614942352,0.0024536952149317726,0.08486328361616742,0.14949184355180697,0.2,LOW,OTT
85b74247-a98b-47b1-91ba-8b7db3c3662c,68,Male,Standard,28.44,55,Europe,Laptop,13.99,0,Crypto,3,0.51,Romance,50,-0.4327058970013765,-0.09126596980646176,0.868706065044514,0.868706065044514,0.0038857634617996614,0.5365230811766424,0.021653122528615176,0.7,LOW,OTT
aaf3513b-97c7-46fa-b889-0d78c2ca0be7,46,Other,Standard,13.38,3,South America,Laptop,13.99,0,Credit Card,2,3.35,Romance,28,-0.38998616420104415,0.0804625657063958,0.1801680325916281,0.1801680325916281,0.006997807783732748,0.13200227160621764,0.06138280881403916,0.1,LOW,OTT
62d2ca00-38a2-4f3b-a517-e212fb24e26e,62,Female,Standard,14.8,40,South America,Mobile,13.99,1,Crypto,5,0.36,Drama,44,-0.5758356858004834,0.8655144160273694,0.9496308104598018,0.9496308104598018,0.004827117707571901,0.3823004440287754,0.2805337811321164,68.5,MEDIUM,OTT
005b6afc-cff9-432f-ae0e-265d9acb5a59,63,Other,Premium,3.39,57,South America,Mobile,17.99,1,PayPal,4,0.06,Sci-Fi,45,-0.1508517767838708,-0.010935283517467378,0.8648858953353815,0.8648858953353815,0.005148326942131749,0.6142531621196375,0.033290413816165786,99.7,HIGH,OTT
4dbbc3f7-6ede-48ad-bf36-84c7e9188e3c,62,Female,Premium,13.15,11,Oceania,Desktop,17.99,0,Debit Card,1,1.1,Comedy,44,-0.007272279178830429,0.5955399538693835,0.27264632632332225,0.27264632632332225,0.0037284150283640343,0.274667193912426,0.09174593344679981,0.1,LOW,OTT
60559c1a-4093-4379-9e24-d2f033256395,41,Male,Basic,15.26,21,South America,Desktop,8.99,0,Debit Card,5,0.69,Drama,23,0.15714560622033047,0.11561803422582405,0.7580297283498212,0.7580297283498212,0.0013351355244052036,0.3010317960041674,0.0153016466691096,0.1,LOW,OTT
842cacde-7763-4505-bef1-538dedd13be7,27,Other,Premium,79.17,12,South America,Tablet,17.99,0,Debit Card,2,6.09,Drama,9,-0.17817579390096028,0.26616753211739586,0.6179792684579919,0.6179792684579919,0.004246913212492827,0.4017001248898988,0.17771377454109946,0.1,LOW,OTT
73772dd0-a793-479a-a5fa-51423747291a,60,Female,Basic,9.13,43,North America,Laptop,8.99,1,Debit Card,1,0.21,Documentary,42,-0.25243809267698575,0.12798343576454982,0.9615667152783707,0.9615667152783707,0.00843960151110695,0.43820858753570247,0.08907475594301856,99.9,HIGH,OTT
52aa9ac1-8625-4421-8d2c-3ed00cf83389,60,Male,Premium,3.29,20,Asia,Mobile,17.99,1,Debit Card,2,0.16,Drama,42,-0.11232288180979899,0.4391406505200497,0.6278876591437108,0.6278876591437108,0.008471455525643306,0.47261493362900053,0.29273655177020685,99.0,HIGH,OTT
72452f35-f1ef-4881-a0f6-df6de0351844,58,Female,Standard,9.52,51,Europe,Laptop,13.99,1,PayPal,1,0.18,Sci-Fi,40,-0.39280396191607153,-0.1742126451412205,0.6581839815043707,0.6581839815043707,0.0017295581272987492,0.6214050523662553,0.26458022227520356,99.7,HIGH,OTT
fdf130c6-cd3c-434b-abbf-4645c8ca928d,18,Male,Standard,3.56,23,Oceania,Tablet,13.99,0,Debit Card,4,0.15,Horror,0,0.08703257126722343,-0.29361940920767415,0.5369853979873329,0.5369853979873329,0.0059768274625951676,0.26642654750656397,0.03548931940394649,16.6,LOW,OTT
f3dd9f07-99ca-4425-8eaa-62f1a949e8b1,48,Other,Premium,11.1,41,Africa,Mobile,17.99,1,Gift Card,5,0.26,Documentary,30,-0.4985777823199954,-0.1554304761508087,0.9711622738978097,0.9711622738978097,0.004184137488617739,0.6842776860475175,0.2683654190138605,98.9,HIGH,OTT
f67b2663-cc48-4d48-a855-fc3e1e323a0f,26,Other,Standard,23.13,27,Oceania,Mobile,13.99,0,Debit Card,2,0.83,Documentary,8,-0.15891615396952152,0.13988415052963643,0.7609305950669055,0.7609305950669055,0.004590629623030784,0.33454451973007093,0.21330621807916145,0.1,LOW,OTT
da8c00ec-40b0-400a-90b6-ed24b0b37c89,21,Male,Premium,9.91,27,Asia,Desktop,17.99,0,Debit Card,2,0.35,Sci-Fi,3,-0.16452136819949872,0.011672485779868222,0.6122209993795646,0.6122209993795646,0.009891050250479552,0.22833370313272283,0.12600614806435972,2.4,LOW,OTT
6be0b14c-eaea-4580-b845-457df93bb828,46,Other,Basic,6.22,36,Asia,Laptop,8.99,1,Credit Card,2,0.17,Horror,28,-0.6587518936767118,0.38410995058847064,0.953622757678588,0.953622757678588,0.008283114772254836,0.31209420074902894,0.19316533497993524,99.9,HIGH,OTT
134e6a09-9723-4652-9213-fbfecaa84377,62,Female,Premium,0.45,20,Europe,Tablet,17.99,0,Debit Card,5,0.02,Sci-Fi,44,0.09609174423567453,0.621892679928608,0.6566286820889923,0.6566286820889923,0.005562812436907124,0.1184148475900356,0.12758012898745702,1.0,LOW,OTT
31563b13-7c8d-41c6-bdf2-6a1a554574cd,35,Female,Standard,17.53,38,Oceania,Laptop,13.99,1,Credit Card,1,0.45,Action,17,-0.44082070206081714,-0.2903353348940034,0.8278777097895231,0.8278777097895231,0.005567329894056553,0.27883388263532344,0.12362869279903696,97.9,HIGH,OTT
ce40f5f8-42ee-44e2-b754-bd3a626cf48d,61,Female,Standard,4.52,21,Europe,Tablet,13.99,1,Crypto,2,0.21,Drama,43,-0.29625176438169376,-0.19357951664557302,0.5705151344519681,0.5705151344519681,0.00925283822597028,0.4904272394042276,0.2843450465349728,97.6,HIGH,OTT
2682c90e-8e16-4cb6-88ae-1348cd5a62fb,37,Male,Basic,9.69,24,Asia,Mobile,8.99,0,Credit Card,4,0.39,Horror,19,0.09422399767177268,-0.47449576732514165,0.644382112862852,0.644382112862852,0.004376288184155156,0.17798447438144807,0.1847286686707609,0.8,LOW,OTT
84cbf173-d71c-49cf-b015-0ea96838663a,46,Female,Standard,5.78,4,Asia,Laptop,13.99,0,Credit Card,2,1.16,Sci-Fi,28,0.08395935280898321,0.9121491963036416,0.17579568507273796,0.17579568507273796,0.008037114339601789,0.5951261489097959,0.18788460709381602,0.2,LOW,OTT
